campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,start_month,start_year,start_day,is_weekend,is_peak_hour,revenue_per_click,profit_per_impression,spend_per_impression,click_to_conversion,ctr_quality_ratio,session_quality_score,engagement_score,high_performer,roas_tier
CAMP_04682,Lead Generation,Google Ads,Sidebar,Desktop,Android,Video,300x250,Short,True,Joy,36,25-34,Male,Business Professionals,$100K-$200K,High,True,2025-01-17,1,Friday,14,6,6,3.86,24285,1667,416,6434.62,324112.68,19.16,205,6.57,Finance,Medium,6.864,3.86,24.955,15.47,50.37,317678.06,1,2025,17,0,0,194.3121582733813,13.080707403442313,0.2649518240961871,0.24940047961630696,0.9805714285714285,22.4475,0.68810496725982,1,High
CAMP_04683,Engagement,TikTok,Display Network,Mobile,macOS,Image,300x250,Long,False,Neutral,1,35-44,Male,Tech Enthusiasts,<$50K,Low,False,2025-09-07,3,Sunday,1,8,3,1.08,100455,274,0,295.92,0.0,61.13,99,3.68,SaaS,Medium,0.273,1.08,0.0,0.0,0.0,-295.92,9,2025,7,1,0,0.0,-0.0029457673011069525,0.0029457673011069525,0.0,0.06825,6.072,0.051014064697609,0,Low
CAMP_04684,Lead Generation,Google Ads,Feed,Desktop,iOS,Interactive,1080x1080,Medium,True,Neutral,43,35-44,Male,Shoppers,$50K-$100K,High,False,2025-09-27,3,Saturday,0,12,4,6.1,46828,430,11,2623.0,5414.45,30.57,123,5.28,Finance,High,0.918,6.1,2.558,238.45,2.06,2791.45,9,2025,27,1,0,12.562529002320185,0.059609430054026344,0.05601230007046915,0.025522041763341066,0.1836,10.824,0.12927143287260118,0,Medium
CAMP_04685,Conversions,TikTok,Feed,Mobile,Android,Text,728x90,Long,False,Curiosity,77,25-34,Male,Shoppers,$50K-$100K,Medium,True,2024-08-06,3,Tuesday,11,76,3,2.87,270642,957,9,2746.59,1111.67,60.21,41,4.22,E-commerce,Medium,0.354,2.87,0.94,305.18,0.4,-1634.92,8,2024,6,0,0,1.1604070981210857,-0.006040873032001567,0.010148387358993214,0.009394572025052192,0.0885,2.8836666666666666,0.06553418398056053,0,Low
CAMP_04686,Lead Generation,Google Ads,Feed,Desktop,Android,Video,1200x628,Medium,False,Fear,25,45-54,Male,Business Professionals,$50K-$100K,Medium,False,2024-05-14,2,Tuesday,13,87,6,6.89,15687,612,33,4216.68,9846.41,40.78,90,1.0,Education,Low,3.901,6.89,5.392,127.78,2.34,5629.73,5,2024,14,0,0,16.062659053833606,0.3588558133605303,0.2687837837837838,0.053833605220228384,0.5572857142857143,1.5,0.3211172772708079,0,Medium
CAMP_04687,Brand Awareness,Facebook,Stories,Desktop,iOS,Carousel,1920x1080,Short,False,Trust,76,25-34,All,Gamers,$100K-$200K,Low,False,2024-01-20,1,Saturday,2,15,4,0.88,42659,962,10,846.56,4645.06,77.69,113,1.25,E-commerce,Low,2.255,0.88,1.04,84.66,5.49,3798.5,1,2024,20,1,0,4.8235306334371755,0.08904125644631974,0.019844350679793718,0.010384215991692628,0.45099999999999996,2.3541666666666665,0.16323534179985988,1,Medium
CAMP_04688,Brand Awareness,TikTok,Display Network,Desktop,Android,Video,728x90,Medium,True,Urgency,29,45-54,Female,Business Professionals,$50K-$100K,Medium,False,2025-12-07,4,Sunday,1,50,5,0.77,16349,798,27,614.46,3802.94,36.17,130,2.82,Gaming,Low,4.881,0.77,3.383,22.76,6.19,3188.48,12,2025,7,1,0,4.759624530663329,0.19501406727828746,0.03758165137614679,0.03379224030037547,0.8135,6.109999999999999,0.313582380362184,1,Medium
CAMP_04689,Lead Generation,Instagram,Display Network,Mobile,Windows,Image,728x90,Medium,False,Curiosity,90,18-24,Male,Tech Enthusiasts,<$50K,Medium,False,2025-06-23,2,Monday,3,40,4,2.77,47268,451,8,1249.27,2281.85,47.09,100,1.23,Healthcare,Low,0.954,2.77,1.774,156.16,1.83,1032.58,6,2025,23,0,0,5.048340707964601,0.021844760836912138,0.026428949205610442,0.017699115044247787,0.1908,2.0500000000000003,0.12113612377857495,0,Medium
CAMP_04690,Engagement,Facebook,Display Network,Desktop,Android,Image,728x90,Short,False,Joy,72,35-44,Male,Tech Enthusiasts,<$50K,Low,False,2024-04-08,2,Monday,7,58,4,0.99,67765,826,19,817.74,5460.69,52.28,53,2.76,SaaS,Medium,1.219,0.99,2.3,43.04,6.68,4642.95,4,2024,8,0,0,6.603010882708585,0.06851444677271788,0.012067113301655698,0.022974607013301087,0.24380000000000002,2.4379999999999997,0.13950197514765333,0,Medium
CAMP_04691,Lead Generation,Twitter,Feed,Desktop,Android,Image,728x90,Short,False,Urgency,24,25-34,Male,Business Professionals,<$50K,Medium,True,2024-10-20,4,Sunday,19,14,6,2.16,213492,6610,429,14277.6,196513.52,46.75,101,1.69,Healthcare,High,3.096,2.16,6.49,33.28,13.76,182235.92,10,2024,20,1,1,29.725233701406744,0.8535920147264782,0.06687619734604881,0.064891846921797,0.4422857142857143,2.8448333333333333,0.3084107081155296,1,High
CAMP_04692,Lead Generation,Google Ads,Search,Desktop,Windows,Video,1080x1080,Short,True,Trust,20,25-34,All,Business Professionals,<$50K,Medium,False,2024-12-10,4,Tuesday,10,26,9,2.08,58517,4681,696,9736.48,198195.13,45.45,85,3.74,SaaS,Medium,7.999,2.08,14.869,13.99,20.36,188458.65,12,2024,10,0,1,42.33129645450662,3.2205244540141496,0.1663843603677501,0.1486544211875267,0.7998999999999999,5.298333333333334,0.664524051811656,1,High
CAMP_04693,Lead Generation,TikTok,Feed,Desktop,Other,Carousel,728x90,Medium,True,Fear,47,55-64,Female,Business Professionals,<$50K,High,False,2025-08-27,3,Wednesday,10,21,5,1.29,122800,1630,110,2102.7,29468.93,30.43,166,2.98,SaaS,Medium,1.327,1.29,6.748,19.12,14.01,27366.23,8,2025,27,0,1,18.068013488657265,0.2228502210894048,0.017122824732697616,0.0674432863274065,0.22116666666666665,8.244666666666667,0.22220987690084837,0,High
CAMP_04694,Lead Generation,LinkedIn,Feed,Mobile,Windows,Text,1080x1080,Medium,True,Trust,84,25-34,Female,Shoppers,$100K-$200K,Low,False,2025-02-21,1,Friday,4,4,6,6.3,149607,1243,12,7830.9,10410.26,77.78,102,1.69,SaaS,High,0.831,6.3,0.965,652.57,1.33,2579.36,2,2025,21,0,0,8.368376205787781,0.01724078926260628,0.052342789155660124,0.00964630225080386,0.1187142857142857,2.8729999999999998,0.1509964697522414,0,Medium
CAMP_04695,Lead Generation,Google Ads,Search,Mobile,macOS,Image,728x90,Medium,True,Joy,65,35-44,Male,Tech Enthusiasts,$100K-$200K,High,False,2025-02-17,1,Monday,8,28,3,5.85,13838,64,2,374.4,912.73,43.41,112,5.16,E-commerce,Low,0.462,5.85,3.125,187.2,2.44,538.33,2,2025,17,0,1,14.042,0.038899486957150085,0.02705397788857576,0.03076923076923077,0.1155,9.632,0.09669271637424622,0,Medium
CAMP_04696,App Installs,Facebook,Feed,Desktop,macOS,Video,1080x1080,Short,True,Urgency,88,35-44,All,Health & Fitness,$50K-$100K,Low,False,2025-12-15,4,Monday,2,36,3,2.79,14137,469,27,1308.51,3941.96,70.15,60,1.42,E-commerce,Medium,3.318,2.79,5.757,48.46,3.01,2633.45,12,2025,15,0,0,8.387148936170213,0.18626750601216577,0.0925526948649031,0.0574468085106383,0.8295,1.42,0.2369663547068825,0,Medium
CAMP_04697,Lead Generation,Google Ads,Search,Desktop,macOS,Video,320x50,Long,True,Joy,57,55-64,Male,Students,$100K-$200K,Low,False,2025-02-25,1,Tuesday,4,35,7,3.93,48274,1986,138,7804.98,48945.99,54.81,125,3.04,Healthcare,High,4.114,3.93,6.949,56.56,6.27,41141.01,2,2025,25,0,0,24.633110216406642,0.8522218539616779,0.1616774728120145,0.06945143432310015,0.51425,6.333333333333334,0.37172507651132003,1,Medium
CAMP_04698,Lead Generation,Facebook,Search,Mobile,Other,Video,728x90,Medium,True,Joy,24,35-44,Female,Shoppers,>$200K,High,False,2025-02-17,1,Monday,4,62,7,2.75,57783,1512,40,4158.0,25852.32,48.88,104,2.89,E-commerce,High,2.617,2.75,2.646,103.95,6.22,21694.32,2,2025,17,0,0,17.086794448116326,0.3754381835802298,0.07195763533157967,0.026437541308658295,0.327125,5.009333333333334,0.26322045400601435,1,Medium
CAMP_04699,Brand Awareness,Google Ads,Display Network,Mobile,Windows,Video,300x250,Short,False,Trust,87,18-24,Female,Gamers,$50K-$100K,High,False,2026-01-05,1,Monday,15,28,2,7.42,68940,1025,46,7605.5,6417.26,48.37,105,4.42,Education,High,1.487,7.42,4.488,165.34,0.84,-1188.24,1,2026,5,0,0,6.254639376218324,-0.017235607258380355,0.1103189683932638,0.04483430799220273,0.4956666666666667,7.734999999999999,0.12909386512148371,0,Low
CAMP_04700,Engagement,LinkedIn,Feed,Tablet,Windows,Text,1080x1080,Short,True,Trust,61,25-34,All,Business Professionals,$50K-$100K,Medium,False,2024-11-05,4,Tuesday,3,66,5,5.72,5000,75,1,429.0,620.58,43.07,138,2.11,SaaS,Low,1.5,5.72,1.333,429.0,1.45,191.58,11,2024,5,0,0,8.165526315789474,0.03830833833233353,0.08578284343131373,0.013157894736842105,0.25,4.853,0.1586445617959173,0,Medium
CAMP_04701,Lead Generation,Instagram,Display Network,Desktop,Windows,Image,728x90,Medium,False,Joy,73,45-54,All,Gamers,$100K-$200K,Low,False,2024-02-06,1,Tuesday,11,70,6,1.86,59593,943,12,1753.98,5198.26,68.21,148,2.66,Healthcare,High,1.582,1.86,1.273,146.16,2.96,3444.28,2,2024,6,0,0,5.506631355932203,0.05779575125012586,0.029432157599758365,0.012711864406779662,0.226,6.561333333333334,0.18388044950115492,0,Medium
CAMP_04702,Brand Awareness,Google Ads,Sidebar,Mobile,macOS,Video,320x50,Short,True,Urgency,60,45-54,Male,Business Professionals,$50K-$100K,Low,True,2024-10-31,4,Thursday,12,50,6,3.29,75027,1519,36,4997.51,8237.36,82.92,119,2.05,SaaS,Low,2.025,3.29,2.37,138.82,1.65,3239.85,10,2024,31,0,0,5.419315789473685,0.043181878765260966,0.06660859945620302,0.02368421052631579,0.28928571428571426,4.065833333333333,0.21332957783683046,0,Medium
CAMP_04703,Conversions,Facebook,Display Network,Mobile,Windows,Video,300x250,Short,True,Urgency,3,18-24,Male,Tech Enthusiasts,<$50K,High,False,2025-06-05,2,Thursday,7,30,5,0.82,41222,1395,62,1143.9,22294.97,44.23,152,3.6,SaaS,Low,3.384,0.82,4.444,18.45,19.49,21151.07,6,2025,5,0,0,15.970608882521491,0.5130890522281251,0.02774907211993305,0.044412607449856735,0.564,9.12,0.27492492879880326,1,High
CAMP_04704,Conversions,LinkedIn,Display Network,Mobile,Windows,Interactive,1200x628,Long,True,Fear,77,35-44,Female,Health & Fitness,$50K-$100K,Medium,False,2024-11-03,4,Sunday,3,36,5,5.81,18380,296,5,1719.76,1332.54,68.96,68,2.15,Healthcare,High,1.61,5.81,1.689,343.95,0.77,-387.22,11,2024,3,1,0,4.486666666666666,-0.021066318481040205,0.09356183015069909,0.016835016835016835,0.26833333333333337,2.4366666666666665,0.16681468812882375,0,Low
CAMP_04705,Lead Generation,Twitter,Search,Desktop,iOS,Image,1080x1080,Short,True,Trust,9,18-24,Male,Business Professionals,$100K-$200K,Medium,False,2025-08-07,3,Thursday,4,60,6,2.32,334621,8669,319,20112.08,100464.55,37.23,140,1.6,E-commerce,High,2.591,2.32,3.68,63.05,5.0,80352.47,8,2025,7,0,0,11.587606689734718,0.24012907101146966,0.06010387840608209,0.03679354094579008,0.37014285714285716,3.733333333333334,0.2519181717682583,1,Medium
CAMP_04706,Lead Generation,Facebook,Stories,Mobile,macOS,Image,728x90,Medium,False,Joy,1,18-24,Male,Tech Enthusiasts,$100K-$200K,Medium,False,2024-12-28,4,Saturday,15,47,4,2.64,5000,75,0,198.0,0.0,55.86,106,1.49,SaaS,Low,1.5,2.64,0.0,0.0,0.0,-198.0,12,2024,28,1,0,0.0,-0.03959208158368326,0.03959208158368326,0.0,0.3,2.6323333333333334,0.11983122362869197,0,Low
CAMP_04707,Conversions,Facebook,Search,Desktop,Android,Image,300x250,Medium,True,Neutral,13,65+,All,Business Professionals,>$200K,Low,True,2025-06-05,2,Thursday,13,55,6,1.51,5000,108,10,163.08,8513.51,48.95,122,2.2,Finance,Low,2.16,1.51,9.259,16.31,52.2,8350.43,6,2025,5,0,0,78.10559633027523,1.669752049590082,0.03260947810437913,0.09174311926605505,0.3085714285714286,4.473333333333334,0.3218711332324877,1,High
CAMP_04708,Brand Awareness,Facebook,Search,Desktop,iOS,Video,1080x1080,Short,True,Joy,21,35-44,All,Tech Enthusiasts,$100K-$200K,Medium,False,2024-06-10,2,Monday,19,6,5,1.71,32155,1262,55,2158.02,48980.18,18.78,214,3.96,Healthcare,Medium,3.925,1.71,4.358,39.24,22.7,46822.16,6,2024,10,0,1,38.780823436262864,1.4560940415474564,0.06711095907451176,0.043547110055423596,0.6541666666666667,14.124,0.2957546961710715,1,High
CAMP_04709,Conversions,Google Ads,Search,Mobile,Windows,Story,300x250,Short,False,Curiosity,75,18-24,Female,Shoppers,<$50K,Low,False,2025-09-22,3,Monday,9,2,1,8.14,73743,302,2,2458.28,1033.14,74.16,75,3.33,SaaS,High,0.41,8.14,0.662,1229.14,0.42,-1425.14,9,2025,22,0,1,3.40970297029703,-0.019325504447819487,0.03333532219570406,0.006600660066006601,0.205,4.1625,0.01988853031039024,0,Low
CAMP_04710,Conversions,Google Ads,Display Network,Desktop,Android,Video,728x90,Long,True,Trust,37,25-34,Female,Tech Enthusiasts,>$200K,Low,False,2024-07-06,3,Saturday,2,50,6,2.96,166778,4648,180,13758.08,85209.72,55.3,104,1.79,SaaS,Medium,2.787,2.96,3.873,76.43,6.19,71451.64,7,2024,6,1,0,18.32861260486126,0.42842108418925645,0.08249287979901547,0.03871800387180039,0.39814285714285713,3.102666666666667,0.2621656152426341,1,Medium
CAMP_04711,Lead Generation,Facebook,Stories,Mobile,iOS,Carousel,1080x1080,Short,True,Trust,77,35-44,Male,Tech Enthusiasts,<$50K,Medium,False,2025-06-15,2,Sunday,7,8,7,2.69,15174,190,1,511.1,304.65,68.63,87,1.79,SaaS,Low,1.252,2.69,0.526,511.1,0.6,-206.45,6,2025,15,1,0,1.595026178010471,-0.013604612850082371,0.03368039538714992,0.005235602094240838,0.1565,2.5955,0.18363842365016567,0,Low
CAMP_04712,Lead Generation,Google Ads,Feed,Mobile,Android,Video,728x90,Medium,True,Neutral,34,55-64,Female,Students,$50K-$100K,Low,False,2024-01-05,1,Friday,8,52,7,1.19,49802,1467,36,1745.73,21814.87,68.51,107,2.05,SaaS,Medium,2.946,1.19,2.454,48.49,12.5,20069.14,1,2024,5,0,1,14.86026566757493,0.40297050378491256,0.03505270766821276,0.02452316076294278,0.36825,3.6558333333333333,0.27598759257113814,1,High
CAMP_04713,Lead Generation,LinkedIn,Search,Mobile,iOS,Image,1080x1080,Long,True,Curiosity,65,18-24,Male,Tech Enthusiasts,$50K-$100K,High,False,2025-08-01,3,Friday,16,33,5,7.36,16156,200,7,1472.0,5280.73,49.67,86,5.23,Finance,Low,1.238,7.36,3.5,210.29,3.59,3808.73,8,2025,1,0,0,26.27228855721393,0.2357324998452683,0.09110602215757876,0.03482587064676617,0.20633333333333334,7.496333333333334,0.1755775037571763,0,Medium
CAMP_04714,Conversions,Facebook,Feed,Mobile,iOS,Interactive,300x250,Short,True,Joy,53,18-24,Female,Gamers,<$50K,Medium,False,2024-12-05,4,Thursday,0,25,8,0.94,7994,639,33,600.66,6257.57,58.7,178,2.33,E-commerce,Low,7.993,0.94,5.164,18.2,10.42,5656.91,12,2024,5,0,0,9.777453125,0.7075559724828018,0.07512945590994372,0.0515625,0.8881111111111112,6.912333333333334,0.5215343590789744,1,High
CAMP_04715,Lead Generation,Facebook,Stories,Desktop,Windows,Carousel,728x90,Medium,False,Neutral,69,18-24,All,Gamers,$50K-$100K,Medium,False,2024-09-26,3,Thursday,11,90,5,2.05,442616,11803,306,24196.15,200707.06,41.1,91,3.69,Healthcare,High,2.667,2.05,2.593,79.07,8.29,176510.91,9,2024,26,0,0,17.003309047780412,0.3987892692779536,0.054666110881416666,0.0259234157912572,0.44449999999999995,5.5965,0.2208883230533757,1,High
CAMP_04716,Lead Generation,Google Ads,Feed,Desktop,macOS,Image,1080x1080,Medium,True,Joy,19,35-44,Female,Health & Fitness,<$50K,Low,True,2025-01-19,1,Sunday,21,37,5,5.69,17232,144,3,819.36,774.44,63.65,90,3.04,SaaS,Low,0.836,5.69,2.083,273.12,0.95,-44.92,1,2025,19,1,1,5.340965517241379,-0.0026066268206348287,0.04754598734985203,0.020689655172413793,0.13933333333333334,4.5600000000000005,0.14222415952767092,0,Low
CAMP_04717,Conversions,Instagram,Stories,Mobile,Android,Image,300x250,Medium,True,Joy,85,25-34,Male,Business Professionals,$50K-$100K,Medium,False,2025-08-06,3,Wednesday,21,65,4,2.93,15371,165,2,483.45,827.98,51.56,47,3.35,SaaS,Medium,1.073,2.93,1.212,241.72,1.71,344.53,8,2025,6,0,1,4.9878313253012045,0.022412828519385895,0.031450039032006244,0.012048192771084338,0.21459999999999999,2.6241666666666665,0.11886186014558824,0,Medium
CAMP_04718,Engagement,Twitter,Display Network,Mobile,Windows,Video,1920x1080,Medium,False,Urgency,59,18-24,Female,Business Professionals,<$50K,Medium,True,2025-09-07,3,Sunday,7,7,6,0.74,41114,655,3,484.7,1011.6,61.19,73,1.75,Finance,Medium,1.593,0.74,0.458,161.57,2.09,526.9,9,2025,7,1,0,1.5420731707317072,0.012815274230816003,0.01178888483521829,0.004573170731707317,0.22757142857142856,2.1291666666666664,0.17416110145314043,0,Medium
CAMP_04719,Lead Generation,Google Ads,Stories,Mobile,macOS,Story,300x250,Short,True,Neutral,5,35-44,Male,Tech Enthusiasts,$50K-$100K,Low,True,2024-05-26,2,Sunday,21,9,7,2.33,67314,947,6,2206.51,4269.93,64.55,75,2.21,Finance,Low,1.407,2.33,0.634,367.75,1.94,2063.42,5,2024,26,1,1,4.5041455696202535,0.030653197652826265,0.032778875436381194,0.006329113924050633,0.175875,2.7625,0.19137046881767356,0,Medium
CAMP_04720,App Installs,Facebook,Feed,Mobile,Android,Carousel,1920x1080,Short,True,Trust,4,25-34,Male,Tech Enthusiasts,<$50K,Medium,False,2024-03-19,1,Tuesday,0,87,7,1.33,5000,149,1,198.17,207.23,53.84,105,3.08,E-commerce,Low,2.98,1.33,0.671,198.17,1.05,9.06,3,2024,19,0,0,1.3815333333333333,0.001811637672465507,0.039626074785042986,0.006666666666666667,0.3725,5.390000000000001,0.2511833679700684,0,Low
CAMP_04721,Lead Generation,LinkedIn,Stories,Mobile,Windows,Image,1920x1080,Medium,True,Curiosity,64,18-24,Male,Business Professionals,$50K-$100K,High,True,2026-01-13,1,Tuesday,17,65,6,3.72,77842,2847,183,10590.84,171150.67,39.96,89,4.02,Finance,Medium,3.657,3.72,6.428,57.87,16.16,160559.83,1,2026,13,0,0,60.095038623595514,2.0626110247549554,0.1360538519841219,0.06425561797752809,0.5224285714285715,5.962999999999999,0.3299555250790616,1,High
CAMP_04722,Brand Awareness,Google Ads,Feed,Desktop,Android,Image,1920x1080,Medium,True,Neutral,63,18-24,Male,Students,<$50K,Low,False,2025-08-01,3,Friday,21,11,4,3.71,35927,453,7,1680.63,2014.34,52.26,58,2.15,SaaS,Low,1.261,3.71,1.545,240.09,1.2,333.71,8,2025,1,0,1,4.436872246696035,0.009288298819861946,0.046777722110888445,0.015418502202643172,0.2522,2.078333333333333,0.1297877840091921,0,Medium
CAMP_04723,Lead Generation,Facebook,Stories,Mobile,Windows,Video,320x50,Short,True,Trust,66,18-24,All,Students,<$50K,Medium,False,2025-08-02,3,Saturday,3,56,5,0.76,89075,2200,49,1672.0,7987.76,56.9,115,2.63,E-commerce,Medium,2.47,0.76,2.227,34.12,4.78,6315.76,8,2025,2,1,0,3.6291503861880963,0.07090304908168306,0.018770488122502132,0.0222626079054975,0.4116666666666667,5.0408333333333335,0.20757471938345076,1,Medium
CAMP_04724,Lead Generation,Google Ads,Stories,Mobile,iOS,Carousel,1080x1080,Long,False,Urgency,59,25-34,Male,Students,$100K-$200K,Medium,True,2024-11-13,4,Wednesday,18,64,6,2.85,7703,275,13,783.75,4741.71,58.75,65,1.82,SaaS,Low,3.57,2.85,4.727,60.29,6.05,3957.96,11,2024,13,0,0,17.180108695652173,0.5137538940809969,0.1017328660436137,0.04710144927536232,0.51,1.9716666666666667,0.3020903329872719,1,Medium
CAMP_04725,Lead Generation,Twitter,In-Stream Video,Mobile,Other,Image,1080x1080,Long,True,Urgency,68,35-44,Female,Gamers,>$200K,Medium,True,2025-09-02,3,Tuesday,3,17,7,0.92,10134,247,5,227.24,3822.41,66.99,77,1.1,Education,Medium,2.437,0.92,2.024,45.45,16.82,3595.17,9,2025,2,0,0,15.412943548387096,0.35472816970892945,0.02242131228416379,0.020161290322580645,0.304625,1.4116666666666668,0.253271513738407,1,High
CAMP_04726,Brand Awareness,Twitter,Feed,Mobile,iOS,Image,1080x1080,Short,False,Joy,23,25-34,Female,Students,$50K-$100K,Medium,False,2024-08-01,3,Thursday,8,8,7,1.51,10946,280,1,422.8,205.37,66.87,43,2.01,Education,Low,2.558,1.51,0.357,422.8,0.49,-217.43,8,2024,1,0,1,0.7308540925266904,-0.019862062665570477,0.03862245364026674,0.0035587188612099642,0.31975,1.4405,0.2311602136321641,0,Low
CAMP_04727,App Installs,LinkedIn,Search,Desktop,Android,Interactive,1080x1080,Long,True,Urgency,79,45-54,Male,Tech Enthusiasts,<$50K,High,False,2024-01-20,1,Saturday,15,88,5,9.38,11269,80,2,750.4,919.13,27.38,119,6.16,SaaS,Medium,0.71,9.38,2.5,375.2,1.22,168.73,1,2024,20,1,0,11.347283950617284,0.014971606033717834,0.06658385093167701,0.024691358024691357,0.11833333333333333,12.217333333333334,0.1425541640942961,0,Medium
CAMP_04728,Conversions,Facebook,Display Network,Mobile,Android,Video,1080x1080,Short,False,Fear,35,35-44,All,Gamers,$100K-$200K,Low,False,2024-04-20,2,Saturday,12,54,4,1.0,146453,1193,7,1193.0,6155.22,68.78,90,2.28,Finance,Medium,0.815,1.0,0.587,170.43,5.16,4962.22,4,2024,20,1,0,5.155125628140704,0.03388244773102817,0.008145902467669029,0.005862646566164154,0.16299999999999998,3.42,0.10298035731547553,0,Medium
CAMP_04729,Conversions,Instagram,Sidebar,Mobile,Windows,Video,1080x1080,Medium,True,Joy,54,45-54,Female,Students,$100K-$200K,Low,False,2025-12-05,4,Friday,5,63,4,4.13,46276,1565,36,6463.45,11592.52,87.93,12,1.91,E-commerce,Medium,3.382,4.13,2.3,179.54,1.79,5129.07,12,2025,5,0,0,7.402630906768838,0.11083410765607105,0.13966873392830131,0.022988505747126436,0.6764,0.382,0.21963423843255825,0,Medium
CAMP_04730,Brand Awareness,Instagram,Feed,Desktop,Android,Image,1080x1080,Medium,False,Urgency,66,25-34,All,Gamers,$50K-$100K,Medium,False,2025-08-12,3,Tuesday,15,6,3,2.33,125629,829,5,1931.57,694.4,46.76,78,2.28,E-commerce,Medium,0.66,2.33,0.603,386.31,0.36,-1237.17,8,2025,12,0,0,0.8366265060240964,-0.009847727453633687,0.015375069648969194,0.006024096385542169,0.165,2.964,0.0730940201535312,0,Low
CAMP_04731,Brand Awareness,Instagram,Stories,Mobile,Android,Video,1920x1080,Short,False,Curiosity,78,55-64,Male,Students,$50K-$100K,Low,True,2025-07-31,3,Thursday,21,50,3,2.33,46469,364,2,848.12,1125.96,66.3,92,4.24,Healthcare,Low,0.783,2.33,0.549,424.06,1.33,277.84,7,2025,31,0,1,3.0848219178082195,0.005978911125457283,0.01825091456853884,0.005479452054794521,0.19575,6.501333333333334,0.07751501827544814,0,Medium
CAMP_04732,Brand Awareness,Google Ads,Feed,Desktop,Android,Image,1080x1080,Medium,True,Urgency,86,45-54,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2024-08-24,3,Saturday,4,72,7,3.76,35277,644,19,2421.44,3919.42,47.54,107,3.84,E-commerce,Low,1.826,3.76,2.95,127.44,1.62,1497.98,8,2024,24,1,0,6.07662015503876,0.04246215771869154,0.06863881172402064,0.02945736434108527,0.22825,6.848,0.2349425252900465,0,Medium
CAMP_04733,Conversions,Google Ads,Stories,Mobile,iOS,Image,1080x1080,Medium,True,Joy,63,35-44,Female,Business Professionals,>$200K,Medium,False,2024-04-04,2,Thursday,16,20,4,4.25,40124,309,9,1313.25,7017.62,60.33,96,2.66,Healthcare,Low,0.77,4.25,2.913,145.92,5.34,5704.37,4,2024,4,0,0,22.637483870967742,0.142164984423676,0.03272897196261682,0.02903225806451613,0.154,4.256,0.12925737301812018,0,Medium
